eventid,time,event
2412233,2021-4-2 16:15,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2412237,2021-4-2 16:17,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2412241,2021-4-2 16:18,100.64.160.54  30分钟内未收到监控数据

2412242,2021-4-2 16:18,vAC主机core文件告警！

2412244,2021-4-2 16:19,100.64.160.54  30分钟内未收到监控数据

2412246,2021-4-2 16:19,100.64.160.54  30分钟内未收到监控数据

2412248,2021-4-2 16:20,100.64.160.54  30分钟内未收到监控数据

2412250,2021-4-2 16:20,100.64.160.54  30分钟内未收到监控数据

2412252,2021-4-2 16:21,100.64.160.54  30分钟内未收到监控数据

2412254,2021-4-2 16:21,100.64.160.54  30分钟内未收到监控数据

2412256,2021-4-2 16:22,100.64.160.54  30分钟内未收到监控数据

2412258,2021-4-2 16:22,100.64.160.54  30分钟内未收到监控数据

2412260,2021-4-2 16:23,100.64.160.54  30分钟内未收到监控数据

2412262,2021-4-2 16:23,100.64.160.54  30分钟内未收到监控数据

2412264,2021-4-2 16:24,100.64.160.54  30分钟内未收到监控数据

2412266,2021-4-2 16:24,100.64.160.54  30分钟内未收到监控数据

2412268,2021-4-2 16:25,100.64.160.54  30分钟内未收到监控数据

2412270,2021-4-2 16:25,100.64.160.54  30分钟内未收到监控数据

2412272,2021-4-2 16:26,100.64.160.54  30分钟内未收到监控数据

2412274,2021-4-2 16:26,100.64.160.54  30分钟内未收到监控数据

2412276,2021-4-2 16:27,100.64.160.54  30分钟内未收到监控数据

2412278,2021-4-2 16:27,100.64.160.54  30分钟内未收到监控数据

2412280,2021-4-2 16:28,100.64.160.54  30分钟内未收到监控数据

2412282,2021-4-2 16:28,100.64.160.54  30分钟内未收到监控数据

2412286,2021-4-2 16:37,More than 100 items having missing data for more than 10 minutes

2412287,2021-4-2 16:38,Zabbix agent is not available (for 3m)

2412288,2021-4-2 16:38,Zabbix agent is not available (for 3m)

2412289,2021-4-2 16:38,Zabbix agent is not available (for 3m)

2412290,2021-4-2 16:38,Zabbix agent is not available (for 3m)

2412291,2021-4-2 16:39,Zabbix agent is not available (for 3m)

2412313,2021-4-2 16:39,Zabbix agent is not available (for 3m)

2412321,2021-4-2 16:40,Zabbix agent is not available (for 3m)

2412324,2021-4-2 16:40,Zabbix agent is not available (for 3m)

2412328,2021-4-2 16:40,Zabbix agent is not available (for 3m)

2412351,2021-4-2 16:40,Zabbix agent is not available (for 3m)

2412533,2021-4-2 16:54,Zabbix agent is not available (for 3m)

2412534,2021-4-2 16:54,Zabbix agent is not available (for 3m)

2412535,2021-4-2 16:54,Zabbix agent is not available (for 3m)

2412536,2021-4-2 16:54,Zabbix agent is not available (for 3m)

2412537,2021-4-2 16:55,Zabbix agent is not available (for 3m)

2412538,2021-4-2 16:55,Zabbix agent is not available (for 3m)

2412539,2021-4-2 16:55,Zabbix agent is not available (for 3m)

2412540,2021-4-2 16:56,Zabbix agent is not available (for 3m)

2412558,2021-4-2 16:56,Zabbix agent is not available (for 3m)

2412561,2021-4-2 16:56,Zabbix agent is not available (for 3m)

2412562,2021-4-2 16:56,Zabbix agent is not available (for 3m)

2412563,2021-4-2 16:56,Zabbix agent is not available (for 3m)

2412578,2021-4-2 16:56,Zabbix agent is not available (for 3m)

2412598,2021-4-2 16:57,Zabbix agent is not available (for 3m)

2412991,2021-4-2 21:08,Zabbix agent is not available (for 3m)

2412992,2021-4-2 21:08,Zabbix agent is not available (for 3m)

2412993,2021-4-2 21:08,Zabbix agent is not available (for 3m)

2412994,2021-4-2 21:08,Zabbix agent is not available (for 3m)

2412995,2021-4-2 21:09,Zabbix agent is not available (for 3m)

2412996,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2412998,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2412999,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2413000,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2413009,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2413026,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2413027,2021-4-2 21:10,Zabbix agent is not available (for 3m)

2413038,2021-4-2 21:11,Zabbix agent is not available (for 3m)

2413065,2021-4-2 21:11,Zabbix agent is not available (for 3m)

2413642,2021-4-2 22:00,vAC主机core文件告警！

2413705,2021-4-2 22:00,vAC主机core文件告警！

2413979,2021-4-2 22:00,vAC主机core文件告警！

2413980,2021-4-2 22:00,vAC主机core文件告警！

2413998,2021-4-2 22:00,vAC主机core文件告警！

2414104,2021-4-2 22:00,vAC主机core文件告警！

2414137,2021-4-2 22:00,vAC主机core文件告警！

2414146,2021-4-2 22:00,vAC主机core文件告警！

2414152,2021-4-2 22:00,vAC主机core文件告警！

2414154,2021-4-2 22:00,vAC主机core文件告警！

2414160,2021-4-2 22:00,vAC主机core文件告警！

2414161,2021-4-2 22:00,vAC主机core文件告警！

2414480,2021-4-2 22:02,100.64.192.102  30分钟内未收到监控数据

2414498,2021-4-2 22:02,100.64.96.39  30分钟内未收到监控数据

2414675,2021-4-2 22:03,100.64.160.54  30分钟内未收到监控数据

2414814,2021-4-2 22:04,100.64.192.77  30分钟内未收到监控数据

2414848,2021-4-2 22:04,100.64.112.23  30分钟内未收到监控数据

2414907,2021-4-2 22:17,More than 100 items having missing data for more than 10 minutes

2414933,2021-4-2 22:30,100.64.160.66  30分钟内未收到监控数据

2415833,2021-4-3 2:16,dp 链路状态告警

2415840,2021-4-3 2:19,dp 链路状态告警

2416906,2021-4-3 3:07,Interface eth8: Link down

2416909,2021-4-3 3:08,Interface eth8: Link down

2416982,2021-4-3 3:44,100.64.96.59 /ac 磁盘使用率当前值：93 %

2417007,2021-4-3 3:56,100.64.0.191  30分钟内未收到监控数据

2417009,2021-4-3 3:56,100.64.0.191  30分钟内未收到监控数据

2417011,2021-4-3 3:57,100.64.0.191  30分钟内未收到监控数据

2417013,2021-4-3 3:57,100.64.0.191  30分钟内未收到监控数据

2417015,2021-4-3 3:58,100.64.0.191  30分钟内未收到监控数据

2417017,2021-4-3 3:58,100.64.0.191  30分钟内未收到监控数据

2417019,2021-4-3 3:59,100.64.0.191  30分钟内未收到监控数据

2417021,2021-4-3 3:59,100.64.0.191  30分钟内未收到监控数据

2417023,2021-4-3 4:00,100.64.0.191  30分钟内未收到监控数据

2417029,2021-4-3 4:00,100.64.0.191  30分钟内未收到监控数据

2417031,2021-4-3 4:01,100.64.0.191  30分钟内未收到监控数据

2417033,2021-4-3 4:01,100.64.0.191  30分钟内未收到监控数据

2417035,2021-4-3 4:02,100.64.0.191  30分钟内未收到监控数据

2417037,2021-4-3 4:02,100.64.0.191  30分钟内未收到监控数据

2417039,2021-4-3 4:03,100.64.0.191  30分钟内未收到监控数据

2417041,2021-4-3 4:03,100.64.0.191  30分钟内未收到监控数据

2417043,2021-4-3 4:04,100.64.0.191  30分钟内未收到监控数据

2417045,2021-4-3 4:04,100.64.0.191  30分钟内未收到监控数据

2417047,2021-4-3 4:05,100.64.0.191  30分钟内未收到监控数据

2417049,2021-4-3 4:05,100.64.0.191  30分钟内未收到监控数据

2417051,2021-4-3 4:06,100.64.0.191  30分钟内未收到监控数据

2417186,2021-4-3 5:13,dp 链路状态告警

2417193,2021-4-3 5:16,dp 链路状态告警

2417350,2021-4-3 6:34,100.64.0.90  30分钟内未收到监控数据

2417352,2021-4-3 6:34,100.64.0.90  30分钟内未收到监控数据

2417354,2021-4-3 6:35,100.64.0.90  30分钟内未收到监控数据

2417356,2021-4-3 6:35,100.64.0.90  30分钟内未收到监控数据

2417358,2021-4-3 6:36,100.64.0.90  30分钟内未收到监控数据

2417360,2021-4-3 6:36,100.64.0.90  30分钟内未收到监控数据

2417362,2021-4-3 6:37,100.64.0.90  30分钟内未收到监控数据

2417364,2021-4-3 6:37,100.64.0.90  30分钟内未收到监控数据

2417366,2021-4-3 6:38,100.64.0.90  30分钟内未收到监控数据

2417368,2021-4-3 6:38,100.64.0.90  30分钟内未收到监控数据

2417370,2021-4-3 6:39,100.64.0.90  30分钟内未收到监控数据

2417372,2021-4-3 6:39,100.64.0.90  30分钟内未收到监控数据

2417374,2021-4-3 6:40,100.64.0.90  30分钟内未收到监控数据

2417376,2021-4-3 6:40,100.64.0.90  30分钟内未收到监控数据

2417378,2021-4-3 6:41,100.64.0.90  30分钟内未收到监控数据

2417380,2021-4-3 6:41,100.64.0.90  30分钟内未收到监控数据

2417382,2021-4-3 6:42,100.64.0.90  30分钟内未收到监控数据

2417384,2021-4-3 6:42,100.64.0.90  30分钟内未收到监控数据

2417386,2021-4-3 6:43,100.64.0.90  30分钟内未收到监控数据

2417388,2021-4-3 6:43,100.64.0.90  30分钟内未收到监控数据

2417390,2021-4-3 6:44,100.64.0.90  30分钟内未收到监控数据

2417535,2021-4-3 7:48,100.64.0.77 /ac 磁盘使用率当前值：95 %

2417850,2021-4-3 9:40,"DP主备状态发生变化！最新值：INACTIVE,"

2417851,2021-4-3 9:40,100.64.0.135 /data 磁盘使用率当前值：94.21 %

2417856,2021-4-3 9:42,"DP主备状态发生变化！最新值：ACTIVE,"

2417873,2021-4-3 9:50,100.64.0.135 /data 磁盘使用率当前值：79.78 %

2417875,2021-4-3 9:50,vAC主机core文件告警！

2417935,2021-4-3 10:20,100.64.160.22 /data 磁盘使用率当前值：93.72 %

2417986,2021-4-3 10:45,100.64.160.22 /data 磁盘使用率当前值：82.65 %

2418013,2021-4-3 10:58,dp 链路状态告警

2418020,2021-4-3 11:01,dp 链路状态告警

2418038,2021-4-3 11:09,vAC主机core文件告警！

2418060,2021-4-3 11:20,100.64.160.22 /data 磁盘使用率当前值：94.9 %

2418191,2021-4-3 12:25,100.64.160.22 /data 磁盘使用率当前值：83.89 %

2418252,2021-4-3 12:55,100.64.160.22 /data 磁盘使用率当前值：94.91 %

2418293,2021-4-3 13:15,100.64.160.22 /data 磁盘使用率当前值：82.49 %

2418754,2021-4-3 16:00,vAC主机core文件告警！

2418755,2021-4-3 16:00,vAC主机core文件告警！

2418756,2021-4-3 16:00,vAC主机core文件告警！

2418758,2021-4-3 16:00,vAC主机core文件告警！

2418759,2021-4-3 16:00,vAC主机core文件告警！

2418760,2021-4-3 16:00,vAC主机core文件告警！

2418761,2021-4-3 16:00,vAC主机core文件告警！

2418762,2021-4-3 16:00,vAC主机core文件告警！

2418763,2021-4-3 16:00,vAC主机core文件告警！

2418764,2021-4-3 16:00,vAC主机core文件告警！

2418765,2021-4-3 16:00,vAC主机core文件告警！

2418770,2021-4-3 16:02,vAC主机core文件告警！

2418773,2021-4-3 16:03,vAC主机core文件告警！

2418778,2021-4-3 16:05,HCI-CPU5分钟内使用率超过90%

2418779,2021-4-3 16:05,High CPU utilization (over 90% for 5m)

2418782,2021-4-3 16:06,vAC主机core文件告警！

2418787,2021-4-3 16:08,HCI-CPU5分钟内使用率超过90%

2418788,2021-4-3 16:08,High CPU utilization (over 90% for 5m)

2418846,2021-4-3 16:37,Zabbix agent is not available (for 3m)

2418847,2021-4-3 16:37,More than 100 items having missing data for more than 10 minutes

2418848,2021-4-3 16:38,Zabbix agent is not available (for 3m)

2418849,2021-4-3 16:38,Zabbix agent is not available (for 3m)

2418850,2021-4-3 16:39,Zabbix agent is not available (for 3m)

2418886,2021-4-3 16:40,Zabbix agent is not available (for 3m)

2418887,2021-4-3 16:40,Zabbix agent is not available (for 3m)

2418888,2021-4-3 16:40,Zabbix agent is not available (for 3m)

2418920,2021-4-3 16:40,Zabbix agent is not available (for 3m)

2419077,2021-4-3 16:54,Zabbix agent is not available (for 3m)

2419078,2021-4-3 16:54,Zabbix agent is not available (for 3m)

2419079,2021-4-3 16:55,Zabbix agent is not available (for 3m)

2419080,2021-4-3 16:55,Zabbix agent is not available (for 3m)

2419084,2021-4-3 16:56,Zabbix agent is not available (for 3m)

2419090,2021-4-3 16:56,Zabbix agent is not available (for 3m)

2419091,2021-4-3 16:56,Zabbix agent is not available (for 3m)

2419103,2021-4-3 16:57,Zabbix agent is not available (for 3m)

2419267,2021-4-3 19:06,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2419268,2021-4-3 19:25,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2419269,2021-4-3 19:39,Zabbix agent is not available (for 3m)

2419270,2021-4-3 19:40,High ICMP ping loss

2419271,2021-4-3 19:41,High ICMP ping loss

2419272,2021-4-3 19:41,Zabbix agent is not available (for 3m)

2419291,2021-4-3 20:07,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2419490,2021-4-3 20:19,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2419491,2021-4-3 20:39,Zabbix agent is not available (for 3m)

2419492,2021-4-3 20:39,Zabbix agent is not available (for 3m)

2419493,2021-4-3 20:40,Zabbix agent is not available (for 3m)

2419494,2021-4-3 20:40,Zabbix agent is not available (for 3m)

2419495,2021-4-3 20:40,Zabbix agent is not available (for 3m)

2419496,2021-4-3 20:40,Zabbix agent is not available (for 3m)

2419497,2021-4-3 20:37,Unavailable by ICMP ping

2419498,2021-4-3 20:38,Unavailable by ICMP ping

2419500,2021-4-3 20:40,Zabbix agent is not available (for 3m)

2419501,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419538,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419543,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419545,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419554,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419556,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419569,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419571,2021-4-3 20:41,Zabbix agent is not available (for 3m)

2419675,2021-4-3 20:43,Zabbix agent is not available (for 3m)

2419765,2021-4-3 21:08,Zabbix agent is not available (for 3m)

2419766,2021-4-3 21:08,Zabbix agent is not available (for 3m)

2419767,2021-4-3 21:08,Zabbix agent is not available (for 3m)

2419768,2021-4-3 21:08,Zabbix agent is not available (for 3m)

2419769,2021-4-3 21:09,Zabbix agent is not available (for 3m)

2419770,2021-4-3 21:09,Zabbix agent is not available (for 3m)

2419772,2021-4-3 21:09,Zabbix agent is not available (for 3m)

2419774,2021-4-3 21:10,Zabbix agent is not available (for 3m)

2419778,2021-4-3 21:10,Zabbix agent is not available (for 3m)

2419790,2021-4-3 21:10,Zabbix agent is not available (for 3m)

2419791,2021-4-3 21:10,Zabbix agent is not available (for 3m)

2419803,2021-4-3 21:10,Zabbix agent is not available (for 3m)

2419811,2021-4-3 21:10,Zabbix agent is not available (for 3m)

2419851,2021-4-3 21:11,Zabbix agent is not available (for 3m)

2420051,2021-4-3 22:00,vAC主机core文件告警！

2420118,2021-4-3 22:00,vAC主机core文件告警！

2420245,2021-4-3 22:00,vAC主机core文件告警！

2420705,2021-4-3 22:00,vAC主机core文件告警！

2420907,2021-4-3 22:00,vAC主机core文件告警！

2420908,2021-4-3 22:00,vAC主机core文件告警！

2420909,2021-4-3 22:00,vAC主机core文件告警！

2421062,2021-4-3 22:01,100.64.0.191  30分钟内未收到监控数据

2421168,2021-4-3 22:02,100.64.96.37 /ac 磁盘使用率当前值：94.99 %

2421404,2021-4-3 22:03,100.64.160.66  30分钟内未收到监控数据

2421588,2021-4-3 22:04,100.64.0.90  30分钟内未收到监控数据

2421630,2021-4-3 22:07,More than 100 items having missing data for more than 10 minutes

2421697,2021-4-3 22:30,100.64.112.84  30分钟内未收到监控数据

2421714,2021-4-3 22:37,100.64.96.37 /ac 磁盘使用率当前值：95 %

2422122,2021-4-3 23:22,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2422127,2021-4-3 23:24,sda: Disk read/write request responses are too high (read > 20 ms for 15m or write > 20 ms for 15m)

2422461,2021-4-4 2:10,100.64.160.22 /data 磁盘使用率当前值：94.91 %

2423248,2021-4-4 3:05,100.64.160.22 /data 磁盘使用率当前值：60.07 %

2423764,2021-4-4 4:04,100.64.96.153  30分钟内未收到监控数据

2423766,2021-4-4 4:05,100.64.96.153  30分钟内未收到监控数据

2423768,2021-4-4 4:05,100.64.96.153  30分钟内未收到监控数据

2423770,2021-4-4 4:06,100.64.96.153  30分钟内未收到监控数据

2423772,2021-4-4 4:06,100.64.96.153  30分钟内未收到监控数据

2423774,2021-4-4 4:07,100.64.96.153  30分钟内未收到监控数据

2423776,2021-4-4 4:07,100.64.96.153  30分钟内未收到监控数据

2423778,2021-4-4 4:08,100.64.96.153  30分钟内未收到监控数据

2423780,2021-4-4 4:08,100.64.96.153  30分钟内未收到监控数据

2423782,2021-4-4 4:09,100.64.96.153  30分钟内未收到监控数据

2423784,2021-4-4 4:09,100.64.96.153  30分钟内未收到监控数据

2423785,2021-4-4 4:09,100.64.112.18  30分钟内未收到监控数据

2423787,2021-4-4 4:10,100.64.96.153  30分钟内未收到监控数据

2423788,2021-4-4 4:10,100.64.112.18  30分钟内未收到监控数据

2423790,2021-4-4 4:10,100.64.96.153  30分钟内未收到监控数据

2423791,2021-4-4 4:10,100.64.112.18  30分钟内未收到监控数据

2423793,2021-4-4 4:11,100.64.96.153  30分钟内未收到监控数据

2423794,2021-4-4 4:11,100.64.112.18  30分钟内未收到监控数据

2423796,2021-4-4 4:11,100.64.96.153  30分钟内未收到监控数据

2423797,2021-4-4 4:11,100.64.112.18  30分钟内未收到监控数据

2423799,2021-4-4 4:12,100.64.96.153  30分钟内未收到监控数据

2423800,2021-4-4 4:12,100.64.112.18  30分钟内未收到监控数据

2423802,2021-4-4 4:12,100.64.96.153  30分钟内未收到监控数据
